ds,y,t-168Mod,Lunes12_17,Accup
2020-07-09 18:00:00,867.608,676.971,False,False
2020-07-09 19:00:00,743.261,526.5221,False,False
2020-07-09 20:00:00,777.848,621.081,False,False
2020-07-09 21:00:00,478.059,367.254,False,True
2020-07-09 22:00:00,359.508,258.086,False,False
2020-07-09 23:00:00,172.917,214.79,False,False
2020-07-10 00:00:00,202.555,149.71,False,False
2020-07-10 01:00:00,120.351,130.31040000000002,False,True
2020-07-10 02:00:00,101.627,34.6605,False,False
2020-07-10 03:00:00,58.108,49.621,False,False
2020-07-10 04:00:00,72.688,54.719,False,False
2020-07-10 05:00:00,120.49,107.069,False,False
2020-07-10 06:00:00,242.723,207.848,False,False
2020-07-10 07:00:00,383.969,392.504,False,False
2020-07-10 08:00:00,425.992,488.059,False,True
2020-07-10 09:00:00,620.817,476.4694,False,False
2020-07-10 10:00:00,487.326,325.59729999999996,False,False
2020-07-10 11:00:00,528.747,479.267,False,False
2020-07-10 12:00:00,662.843,579.1137,False,False
2020-07-10 13:00:00,710.448,607.28,False,False
2020-07-10 14:00:00,884.836,436.33379999999994,False,False
2020-07-10 15:00:00,686.499,838.712,False,False
2020-07-10 16:00:00,733.032,645.5009,False,False
2020-07-10 17:00:00,583.783,426.63530000000003,False,False
2020-07-10 18:00:00,587.131,613.9661,False,False
2020-07-10 19:00:00,748.196,561.8612999999999,False,True
2020-07-10 20:00:00,930.958,710.766,False,False
2020-07-10 21:00:00,549.692,545.342,False,False
2020-07-10 22:00:00,400.729,326.856,False,False
2020-07-10 23:00:00,252.27,217.65370000000001,False,False
2020-07-11 00:00:00,332.532,181.79489999999998,False,False
2020-07-11 01:00:00,192.295,211.438,False,False
2020-07-11 02:00:00,110.798,98.667,False,False
2020-07-11 03:00:00,88.818,77.44,False,True
2020-07-11 04:00:00,54.493,75.931,False,False
2020-07-11 05:00:00,60.919,63.588,False,False
2020-07-11 06:00:00,105.97,104.002,False,False
2020-07-11 07:00:00,120.046,161.758,False,False
2020-07-11 08:00:00,193.216,192.565,False,False
2020-07-11 09:00:00,330.901,297.464,False,False
2020-07-11 10:00:00,362.151,376.0504,False,False
2020-07-11 11:00:00,366.501,251.78789999999998,False,True
2020-07-11 12:00:00,331.416,546.3381,False,False
2020-07-11 13:00:00,427.62,307.19849999999997,False,False
2020-07-11 14:00:00,441.281,544.9554,False,True
2020-07-11 15:00:00,353.278,281.43219999999997,False,False
2020-07-11 16:00:00,324.173,451.495,False,False
2020-07-11 17:00:00,469.143,462.512,False,False
2020-07-11 18:00:00,480.537,529.735,False,False
2020-07-11 19:00:00,571.267,520.056,False,False
2020-07-11 20:00:00,595.776,578.783,False,False
2020-07-11 21:00:00,447.907,554.917,False,False
2020-07-11 22:00:00,375.054,244.51839999999999,False,False
2020-07-11 23:00:00,147.285,208.512,False,False
2020-07-12 00:00:00,219.825,246.882,False,False
2020-07-12 01:00:00,135.066,183.702,False,True
2020-07-12 02:00:00,99.781,79.931,False,False
2020-07-12 03:00:00,58.934,81.287,False,False
2020-07-12 04:00:00,42.839,73.27,False,False
2020-07-12 05:00:00,69.143,65.099,False,False
2020-07-12 06:00:00,78.408,105.251,False,False
2020-07-12 07:00:00,42.057,77.448,False,False
2020-07-12 08:00:00,90.702,87.056,False,False
2020-07-12 09:00:00,155.075,119.042,False,False
2020-07-12 10:00:00,269.299,180.64899999999997,False,True
2020-07-12 11:00:00,281.347,262.624,False,False
2020-07-12 12:00:00,279.948,370.399,False,False
2020-07-12 13:00:00,303.966,348.45799999999997,False,False
2020-07-12 14:00:00,343.655,231.79309999999998,False,False
2020-07-12 15:00:00,252.008,274.792,False,False
2020-07-12 16:00:00,285.677,318.194,False,False
2020-07-12 17:00:00,301.634,247.209,False,False
2020-07-12 18:00:00,337.116,370.09940000000006,False,False
2020-07-12 19:00:00,408.26,257.8058,False,False
2020-07-12 20:00:00,228.496,354.18570000000005,False,False
2020-07-12 21:00:00,274.53,224.69229999999996,False,False
2020-07-12 22:00:00,196.887,348.1313,False,False
2020-07-12 23:00:00,147.767,72.8028,False,True
2020-07-13 00:00:00,103.487,154.1155,False,False
2020-07-13 01:00:00,57.376,64.939,False,False
2020-07-13 02:00:00,26.491,62.837,False,False
2020-07-13 03:00:00,54.35,54.241,False,False
2020-07-13 04:00:00,66.991,43.754,False,False
2020-07-13 05:00:00,124.51,92.496,False,False
2020-07-13 06:00:00,219.919,213.581,False,False
2020-07-13 07:00:00,428.606,398.033,False,False
2020-07-13 08:00:00,540.556,546.977,False,False
2020-07-13 09:00:00,477.515,521.438,False,False
2020-07-13 10:00:00,524.717,524.013,False,False
2020-07-13 11:00:00,469.754,524.3942000000001,False,False
2020-07-13 12:00:00,543.916,401.10699999999997,True,False
2020-07-13 13:00:00,616.345,693.9361,True,False
2020-07-13 14:00:00,798.142,648.6892999999999,True,False
2020-07-13 15:00:00,698.047,677.772,True,False
2020-07-13 16:00:00,611.655,652.591,True,True
2020-07-13 17:00:00,504.739,631.68,True,False
2020-07-13 18:00:00,700.304,750.7995,False,True
2020-07-13 19:00:00,664.939,518.5579,False,False
2020-07-13 20:00:00,519.706,578.33,False,False
2020-07-13 21:00:00,416.077,471.00460000000004,False,False
2020-07-13 22:00:00,322.405,338.436,False,True
2020-07-13 23:00:00,113.092,125.0886,False,False
2020-07-14 00:00:00,121.532,148.294,False,False
2020-07-14 01:00:00,90.127,107.702,False,False
2020-07-14 02:00:00,81.083,56.216,False,False
2020-07-14 03:00:00,61.315,57.42,False,False
2020-07-14 04:00:00,47.431,82.9675,False,False
2020-07-14 05:00:00,111.896,125.36789999999999,False,False
2020-07-14 06:00:00,249.08,261.186,False,False
2020-07-14 07:00:00,310.291,528.91,False,False
2020-07-14 08:00:00,511.434,520.153,False,False
2020-07-14 09:00:00,516.445,570.2147,False,True
2020-07-14 10:00:00,434.91,566.144,False,False
2020-07-14 11:00:00,602.828,436.69849999999997,False,False
2020-07-14 12:00:00,568.555,548.074,False,False
2020-07-14 13:00:00,640.0,659.4423000000002,False,False
2020-07-14 14:00:00,697.972,902.089,False,False
2020-07-14 15:00:00,783.386,522.3245999999999,False,False
2020-07-14 16:00:00,727.766,569.094,False,False
2020-07-14 17:00:00,546.325,774.8015,False,False
2020-07-14 18:00:00,729.181,586.879,False,True
2020-07-14 19:00:00,615.14,543.8461,False,False
2020-07-14 20:00:00,580.289,732.174,False,False
2020-07-14 21:00:00,368.527,519.4288,False,True
2020-07-14 22:00:00,268.594,433.714,False,False
2020-07-14 23:00:00,170.33,152.0729,False,True
2020-07-15 00:00:00,212.016,163.678,False,False
2020-07-15 01:00:00,136.898,71.696,False,False
2020-07-15 02:00:00,93.963,37.937,False,False
2020-07-15 03:00:00,70.627,74.822,False,False
2020-07-15 04:00:00,25.505,82.355,False,False
2020-07-15 05:00:00,115.119,95.542,False,False
2020-07-15 06:00:00,142.592,163.502,False,False
2020-07-15 07:00:00,404.121,421.947,False,False
2020-07-15 08:00:00,431.113,459.286,False,False
2020-07-15 09:00:00,488.487,534.7375000000001,False,False
2020-07-15 10:00:00,329.928,355.59929999999997,False,True
2020-07-15 11:00:00,422.427,566.582,False,False
2020-07-15 12:00:00,470.511,535.7308,False,True
2020-07-15 13:00:00,571.667,401.7853,False,False
2020-07-15 14:00:00,650.968,621.499,False,False
2020-07-15 15:00:00,583.061,775.8674,False,True
2020-07-15 16:00:00,744.597,453.38439999999997,False,False
2020-07-15 17:00:00,631.903,709.763,False,False
2020-07-15 18:00:00,656.612,688.762,False,False
2020-07-15 19:00:00,633.936,799.0235,False,False
2020-07-15 20:00:00,699.889,501.7509,False,False
2020-07-15 21:00:00,382.849,449.26,False,True
2020-07-15 22:00:00,298.333,374.77000000000004,False,False
2020-07-15 23:00:00,123.403,126.06649999999999,False,True
2020-07-16 00:00:00,197.941,169.166,False,False
2020-07-16 01:00:00,131.09,111.726,False,False
2020-07-16 02:00:00,48.417,99.63,False,False
2020-07-16 03:00:00,58.667,33.192,False,False
2020-07-16 04:00:00,88.151,65.963,False,True
2020-07-16 05:00:00,132.612,112.37490000000001,False,False
2020-07-16 06:00:00,317.292,141.3643,False,False
2020-07-16 07:00:00,491.954,330.452,False,False
2020-07-16 08:00:00,397.702,508.011,False,False
2020-07-16 09:00:00,548.126,557.9211,False,False
2020-07-16 10:00:00,414.369,360.7779,False,True
2020-07-16 11:00:00,503.663,644.5395000000001,False,False
2020-07-16 12:00:00,438.005,669.39,False,False
2020-07-16 13:00:00,708.255,516.6294,False,False
2020-07-16 14:00:00,606.516,746.396,False,False
2020-07-16 15:00:00,618.334,750.3837000000001,False,False
2020-07-16 16:00:00,673.473,436.4367,False,True
2020-07-16 17:00:00,720.242,644.472,False,False
2020-07-16 18:00:00,800.753,867.608,False,False
2020-07-16 19:00:00,778.299,743.261,False,False
2020-07-16 20:00:00,578.493,855.6328,False,True
2020-07-16 21:00:00,471.44,334.6413,False,False
2020-07-16 22:00:00,357.197,359.508,False,False
2020-07-16 23:00:00,262.337,172.917,False,False
2020-07-17 00:00:00,193.565,222.81050000000002,False,False
2020-07-17 01:00:00,132.662,84.2457,False,True
2020-07-17 02:00:00,82.533,101.627,False,False
2020-07-17 03:00:00,71.253,58.108,False,False
2020-07-17 04:00:00,66.45,72.688,False,False
2020-07-17 05:00:00,134.728,120.49,False,False
2020-07-17 06:00:00,195.309,242.723,False,False
2020-07-17 07:00:00,419.647,422.3659,False,False
2020-07-17 08:00:00,394.658,298.1944,False,False
2020-07-17 09:00:00,466.861,620.817,False,False
2020-07-17 10:00:00,383.893,487.326,False,False
2020-07-17 11:00:00,514.609,528.747,False,False
2020-07-17 12:00:00,459.265,662.843,False,False
2020-07-17 13:00:00,664.516,710.448,False,True
2020-07-17 14:00:00,691.492,884.836,False,False
2020-07-17 15:00:00,668.73,686.499,False,False
2020-07-17 16:00:00,495.237,806.3352000000001,False,False
2020-07-17 17:00:00,551.517,583.783,False,False
2020-07-17 18:00:00,519.991,587.131,False,False
2020-07-17 19:00:00,704.069,523.7372,False,True
2020-07-17 20:00:00,672.122,930.958,False,False
2020-07-17 21:00:00,546.568,549.692,False,False
2020-07-17 22:00:00,417.806,400.729,False,False
2020-07-17 23:00:00,221.613,252.27,False,False
2020-07-18 00:00:00,188.568,332.532,False,True
2020-07-18 01:00:00,191.335,192.295,False,False
2020-07-18 02:00:00,79.876,121.87780000000001,False,False
2020-07-18 03:00:00,61.547,62.172599999999996,False,False
2020-07-18 04:00:00,98.565,54.493,False,False
2020-07-18 05:00:00,71.913,60.919,False,False
2020-07-18 06:00:00,132.77,105.97,False,False
2020-07-18 07:00:00,72.764,120.046,False,True
2020-07-18 08:00:00,190.397,193.216,False,False
2020-07-18 09:00:00,212.845,330.901,False,False
2020-07-18 10:00:00,269.098,398.3661,False,False
2020-07-18 11:00:00,286.207,256.55069999999995,False,False
2020-07-18 12:00:00,318.894,331.416,False,False
2020-07-18 13:00:00,376.985,470.38200000000006,False,False
2020-07-18 14:00:00,354.109,308.8967,False,False
2020-07-18 15:00:00,332.136,353.278,False,False
2020-07-18 16:00:00,390.492,324.173,False,False
2020-07-18 17:00:00,325.646,469.143,False,False
2020-07-18 18:00:00,484.737,480.537,False,False
2020-07-18 19:00:00,521.328,571.267,False,True
2020-07-18 20:00:00,437.027,595.776,False,False
2020-07-18 21:00:00,471.154,447.907,False,False
2020-07-18 22:00:00,387.038,375.054,False,False
2020-07-18 23:00:00,181.246,147.285,False,False
2020-07-19 00:00:00,288.665,241.8075,False,False
2020-07-19 01:00:00,257.355,94.5462,False,False
2020-07-19 02:00:00,88.663,99.781,False,False
2020-07-19 03:00:00,57.837,58.934,False,False
2020-07-19 04:00:00,36.149,42.839,False,False
2020-07-19 05:00:00,102.061,69.143,False,False
2020-07-19 06:00:00,109.207,78.408,False,False
2020-07-19 07:00:00,82.858,42.057,False,False
2020-07-19 08:00:00,88.683,90.702,False,False
2020-07-19 09:00:00,170.988,170.5825,False,False
2020-07-19 10:00:00,209.705,188.50929999999997,False,False
2020-07-19 11:00:00,266.707,281.347,False,False
2020-07-19 12:00:00,252.347,279.948,False,False
2020-07-19 13:00:00,326.963,303.966,False,False
2020-07-19 14:00:00,271.397,343.655,False,False
2020-07-19 15:00:00,271.763,252.008,False,False
2020-07-19 16:00:00,294.109,285.677,False,False
2020-07-19 17:00:00,308.37,301.634,False,True
2020-07-19 18:00:00,323.213,337.116,False,False
2020-07-19 19:00:00,371.45,408.26,False,False
2020-07-19 20:00:00,332.345,228.496,False,False
2020-07-19 21:00:00,245.399,274.53,False,False
2020-07-19 22:00:00,262.568,216.5757,False,False
2020-07-19 23:00:00,136.376,103.4369,False,False
2020-07-20 00:00:00,137.68,103.487,False,False
2020-07-20 01:00:00,148.85,57.376,False,True
2020-07-20 02:00:00,35.48,26.491,False,False
2020-07-20 03:00:00,52.627,54.35,False,False
2020-07-20 04:00:00,64.707,66.991,False,False
2020-07-20 05:00:00,124.955,124.51,False,False
2020-07-20 06:00:00,190.776,219.919,False,False
2020-07-20 07:00:00,368.023,428.606,False,False
2020-07-20 08:00:00,545.494,540.556,False,True
2020-07-20 09:00:00,467.381,477.515,False,False
2020-07-20 10:00:00,458.262,524.717,False,False
2020-07-20 11:00:00,508.913,469.754,False,True
2020-07-20 12:00:00,508.93,543.916,True,False
2020-07-20 13:00:00,568.03,616.345,True,False
2020-07-20 14:00:00,539.662,877.9562000000001,True,False
2020-07-20 15:00:00,588.046,698.047,True,False
2020-07-20 16:00:00,648.325,428.15849999999995,True,True
2020-07-20 17:00:00,461.619,555.2129,True,False
2020-07-20 18:00:00,610.952,490.21279999999996,False,False
2020-07-20 19:00:00,538.165,664.939,False,False
2020-07-20 20:00:00,476.458,571.6766000000001,False,False
2020-07-20 21:00:00,396.262,416.077,False,True
2020-07-20 22:00:00,223.784,225.68349999999995,False,False
2020-07-20 23:00:00,114.865,113.092,False,True
2020-07-21 00:00:00,172.211,121.532,False,False
2020-07-21 01:00:00,100.507,90.127,False,False
2020-07-21 02:00:00,65.59,81.083,False,False
2020-07-21 03:00:00,31.188,61.315,False,False
2020-07-21 04:00:00,59.008,47.431,False,False
2020-07-21 05:00:00,148.96,111.896,False,False
2020-07-21 06:00:00,208.404,249.08,False,False
2020-07-21 07:00:00,406.369,310.291,False,False
2020-07-21 08:00:00,532.913,562.5774000000001,False,False
2020-07-21 09:00:00,496.948,361.5115,False,False
2020-07-21 10:00:00,447.755,434.91,False,False
2020-07-21 11:00:00,436.033,602.828,False,False
2020-07-21 12:00:00,604.723,568.555,False,True
2020-07-21 13:00:00,549.69,640.0,False,False
2020-07-21 14:00:00,742.242,697.972,False,False
2020-07-21 15:00:00,638.767,783.386,False,False
2020-07-21 16:00:00,578.761,727.766,False,True
2020-07-21 17:00:00,620.613,600.9575000000001,False,False
2020-07-21 18:00:00,858.721,510.4267,False,False
2020-07-21 19:00:00,619.785,676.654,False,False
2020-07-21 20:00:00,655.271,580.289,False,False
2020-07-21 21:00:00,468.103,257.96889999999996,False,False
2020-07-21 22:00:00,405.16,295.45340000000004,False,False
2020-07-21 23:00:00,189.538,119.231,False,True
2020-07-22 00:00:00,196.865,212.016,False,False
2020-07-22 01:00:00,110.194,136.898,False,False
2020-07-22 02:00:00,49.885,93.963,False,False
2020-07-22 03:00:00,70.637,70.627,False,False
2020-07-22 04:00:00,56.64,25.505,False,False
2020-07-22 05:00:00,97.539,115.119,False,False
2020-07-22 06:00:00,201.238,142.592,False,False
2020-07-22 07:00:00,434.621,404.121,False,False
2020-07-22 08:00:00,479.73,431.113,False,False
2020-07-22 09:00:00,440.376,537.3357000000001,False,False
2020-07-22 10:00:00,441.038,230.94959999999998,False,False
2020-07-22 11:00:00,601.242,464.66970000000003,False,False
2020-07-22 12:00:00,487.91,329.3577,False,True
2020-07-22 13:00:00,563.865,571.667,False,False
2020-07-22 14:00:00,715.528,716.0648,False,False
2020-07-22 15:00:00,691.339,408.1427,False,False
2020-07-22 16:00:00,639.873,819.0567000000001,False,True
2020-07-22 17:00:00,546.215,631.903,False,False
2020-07-22 18:00:00,650.22,656.612,False,True
2020-07-22 19:00:00,597.092,633.936,False,False
2020-07-22 20:00:00,646.678,699.889,False,False
2020-07-22 21:00:00,366.545,248.85185,False,False
2020-07-22 22:00:00,347.32,328.16630000000004,False,False
2020-07-22 23:00:00,205.265,86.3821,False,False
2020-07-23 00:00:00,168.369,197.941,False,True
2020-07-23 01:00:00,105.788,131.09,False,False
2020-07-23 02:00:00,72.872,48.417,False,False
2020-07-23 03:00:00,63.398,64.53370000000001,False,False
2020-07-23 04:00:00,71.142,61.70569999999999,False,False
2020-07-23 05:00:00,134.99,132.612,False,False
2020-07-23 06:00:00,192.077,317.292,False,False
2020-07-23 07:00:00,433.89,541.1494,False,False
2020-07-23 08:00:00,470.853,397.702,False,False
2020-07-23 09:00:00,433.528,548.126,False,False
2020-07-23 10:00:00,550.363,290.0583,False,False
2020-07-23 11:00:00,533.39,503.663,False,False
2020-07-23 12:00:00,486.902,438.005,False,False
2020-07-23 13:00:00,505.456,708.255,False,False
2020-07-23 14:00:00,753.511,667.1676,False,False
2020-07-23 15:00:00,561.559,618.334,False,False
2020-07-23 16:00:00,551.741,471.43109999999996,False,True
2020-07-23 17:00:00,550.686,720.242,False,False
2020-07-23 18:00:00,773.302,880.8283000000001,False,False
2020-07-23 19:00:00,609.115,778.299,False,False
2020-07-23 20:00:00,654.365,404.9451,False,False
2020-07-23 21:00:00,386.472,471.44,False,False
2020-07-23 22:00:00,331.242,357.197,False,False
2020-07-23 23:00:00,202.452,262.337,False,False
2020-07-24 00:00:00,232.085,212.9215,False,False
2020-07-24 01:00:00,164.182,92.8634,False,False
2020-07-24 02:00:00,54.716,82.533,False,False
2020-07-24 03:00:00,59.005,71.253,False,False
2020-07-24 04:00:00,52.273,66.45,False,True
2020-07-24 05:00:00,82.571,134.728,False,False
2020-07-24 06:00:00,210.901,195.309,False,False
2020-07-24 07:00:00,300.831,419.647,False,False
2020-07-24 08:00:00,478.331,394.658,False,False
2020-07-24 09:00:00,418.092,466.861,False,True
2020-07-24 10:00:00,491.923,383.893,False,False
2020-07-24 11:00:00,619.147,514.609,False,False
2020-07-24 12:00:00,567.342,505.1915,False,False
2020-07-24 13:00:00,630.201,465.16119999999995,False,False
2020-07-24 14:00:00,596.929,691.492,False,True
2020-07-24 15:00:00,675.518,668.73,False,False
2020-07-24 16:00:00,602.38,495.237,False,True
2020-07-24 17:00:00,565.373,551.517,False,False
2020-07-24 18:00:00,553.071,571.9901,False,False
2020-07-24 19:00:00,691.102,492.84829999999994,False,True
2020-07-24 20:00:00,703.843,672.122,False,False
2020-07-24 21:00:00,503.017,546.568,False,True
2020-07-24 22:00:00,523.908,459.58660000000003,False,False
2020-07-24 23:00:00,235.842,221.613,False,False
2020-07-25 00:00:00,251.343,131.9976,False,False
2020-07-25 01:00:00,207.895,191.335,False,True
2020-07-25 02:00:00,141.621,79.876,False,False
2020-07-25 03:00:00,79.38,61.547,False,False
2020-07-25 04:00:00,52.678,98.565,False,False
2020-07-25 05:00:00,52.151,79.10430000000001,False,False
2020-07-25 06:00:00,96.978,132.77,False,False
2020-07-25 07:00:00,149.297,50.934799999999996,False,False
2020-07-25 08:00:00,146.368,190.397,False,False
2020-07-25 09:00:00,198.388,212.845,False,False
2020-07-25 10:00:00,207.11,269.098,False,False
2020-07-25 11:00:00,352.751,286.207,False,False
2020-07-25 12:00:00,289.76,318.894,False,False
2020-07-25 13:00:00,315.527,376.985,False,False
2020-07-25 14:00:00,364.31,354.109,False,False
2020-07-25 15:00:00,239.599,332.136,False,False
2020-07-25 16:00:00,366.714,429.54120000000006,False,False
2020-07-25 17:00:00,277.1,325.646,False,True
2020-07-25 18:00:00,400.604,484.737,False,False
2020-07-25 19:00:00,414.209,364.92959999999994,False,False
2020-07-25 20:00:00,489.685,437.027,False,False
2020-07-25 21:00:00,514.348,471.154,False,False
2020-07-25 22:00:00,285.187,387.038,False,True
2020-07-25 23:00:00,194.658,181.246,False,False
2020-07-26 00:00:00,132.869,288.665,False,False
2020-07-26 01:00:00,189.837,257.355,False,False
2020-07-26 02:00:00,66.451,88.663,False,False
2020-07-26 03:00:00,77.992,57.837,False,False
2020-07-26 04:00:00,91.674,36.149,False,False
2020-07-26 05:00:00,77.654,102.061,False,False
2020-07-26 06:00:00,139.971,109.207,False,False
2020-07-26 07:00:00,95.618,82.858,False,False
2020-07-26 08:00:00,76.231,88.683,False,False
2020-07-26 09:00:00,197.101,170.988,False,False
2020-07-26 10:00:00,250.002,209.705,False,False
2020-07-26 11:00:00,294.788,266.707,False,False
2020-07-26 12:00:00,223.352,252.347,False,False
2020-07-26 13:00:00,267.593,326.963,False,False
2020-07-26 14:00:00,322.687,271.397,False,False
2020-07-26 15:00:00,205.031,271.763,False,False
2020-07-26 16:00:00,226.452,323.5199,False,False
2020-07-26 17:00:00,255.253,215.85899999999998,False,False
2020-07-26 18:00:00,209.989,323.213,False,True
2020-07-26 19:00:00,306.849,371.45,False,False
2020-07-26 20:00:00,339.632,332.345,False,True
2020-07-26 21:00:00,341.554,245.399,False,False
2020-07-26 22:00:00,259.528,262.568,False,False
2020-07-26 23:00:00,102.183,136.376,False,False
2020-07-27 00:00:00,125.651,151.448,False,False
2020-07-27 01:00:00,87.409,104.195,False,True
2020-07-27 02:00:00,34.927,35.48,False,False
2020-07-27 03:00:00,51.783,52.627,False,False
2020-07-27 04:00:00,47.236,64.707,False,False
2020-07-27 05:00:00,87.062,124.955,False,True
2020-07-27 06:00:00,166.878,190.776,False,False
2020-07-27 07:00:00,330.695,404.8253000000001,False,False
2020-07-27 08:00:00,456.258,381.8458,False,False
2020-07-27 09:00:00,470.746,467.381,False,False
2020-07-27 10:00:00,466.1,504.08820000000003,False,False
2020-07-27 11:00:00,447.292,356.2391,False,False
2020-07-27 12:00:00,549.816,508.93,True,True
2020-07-27 13:00:00,476.165,568.03,True,False
2020-07-27 14:00:00,654.868,701.5606,True,True
2020-07-27 15:00:00,522.093,588.046,True,False
2020-07-27 16:00:00,396.839,421.41125000000005,True,False
2020-07-27 17:00:00,426.577,461.619,True,True
